City,Date,PM2.5,PM10,NO2,NOx,NH3,O3,AQI,AQI_Bucket
Brajrajnagar,2019-08-01,15.83,22.93,8.21,9.41,73.54,3.8,103,Moderate
Brajrajnagar,2019-08-02,17.03,21.22,6.32,7.79,70.76,5.94,100,Satisfactory
Brajrajnagar,2019-08-03,11.68,21.99,6.54,7.56,61.12,4.5,100,Satisfactory
Brajrajnagar,2019-08-04,9.51,18.82,10.73,6.95,76.43,4.09,96,Satisfactory
Brajrajnagar,2019-08-05,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2019-08-06,14.82,22.61,7.35,13.18,96.75,4.21,166.46,Moderate
Brajrajnagar,2019-08-07,9.9,23.73,7.87,9.29,194.46,4.45,101,Moderate
Brajrajnagar,2019-08-08,67.45,15.62,5.79,9.56,78.87,9.15,166.46,Moderate
Brajrajnagar,2019-08-09,2.54,118.13,11.17,6.65,71.51,7.41,166.46,Moderate
Brajrajnagar,2019-08-10,36.02,118.13,8.93,11.27,58.58,4.63,166.46,Moderate
Brajrajnagar,2019-08-11,35.2,118.13,12.75,10.81,62.68,4.14,166.46,Moderate
Brajrajnagar,2019-08-12,67.45,118.13,13.44,5,68.78,3.82,166.46,Moderate
Brajrajnagar,2019-08-13,13.05,18.03,8.4,18.29,63.01,5.75,166.46,Moderate
Brajrajnagar,2019-08-14,8.93,14.62,6.99,8.11,34.44,6.6,166.46,Moderate
Brajrajnagar,2019-08-15,26.93,68.24,9,18.1,35.27,7.55,103,Moderate
Brajrajnagar,2019-08-16,28.16,65.76,7.5,8.36,44.61,4.34,103,Moderate
Brajrajnagar,2019-08-17,43.12,108.51,8.02,14.5,41.14,5.27,102,Moderate
Brajrajnagar,2019-08-18,23.19,53.79,9.02,19.48,57.49,3.46,107,Moderate
Brajrajnagar,2019-08-19,20.65,41.49,9.35,10.81,54.09,5.15,166.46,Moderate
Brajrajnagar,2019-08-20,12.39,27.67,11.89,17.63,35.91,7.7,166.46,Moderate
Brajrajnagar,2019-08-21,32.15,63.23,11.04,10.09,37.82,6.27,100,Satisfactory
Brajrajnagar,2019-08-22,39.35,68.75,9.97,7.56,45.64,6.69,101,Moderate
Brajrajnagar,2019-08-23,22.73,29.55,8.68,5,27.3,5.64,166.46,Moderate
Brajrajnagar,2019-08-24,32.21,52.24,7.26,4.76,33.07,4.36,102,Moderate
Brajrajnagar,2019-08-25,37.79,56.15,9.04,5.16,39.33,5.52,102,Moderate
Brajrajnagar,2019-08-26,21.99,42.74,11,7.14,36.14,5.8,102,Moderate
Brajrajnagar,2019-08-27,34.35,60.67,10.09,14.49,36.61,4.5,102,Moderate
Brajrajnagar,2019-08-28,30.32,68.46,12.19,7.85,30.97,6.12,102,Moderate
Brajrajnagar,2019-08-29,35.6,76.5,10.28,7.15,33.42,5.35,103,Moderate
Brajrajnagar,2019-08-30,29.62,65.62,10.32,1.73,36.08,4.45,100,Satisfactory
Brajrajnagar,2019-08-31,45.24,91.89,28.56,0,23.48,34.49,81,Satisfactory
Brajrajnagar,2019-09-01,33.73,79.79,11.29,6.08,27,7.01,97,Satisfactory
Brajrajnagar,2019-09-02,17.73,49.02,10.64,2.56,37.06,5.88,102,Moderate
Brajrajnagar,2019-09-03,25.45,56.18,28.56,0,23.48,34.49,51,Satisfactory
Brajrajnagar,2019-09-04,31.95,64.37,8.07,4.12,14.25,6.6,81,Satisfactory
Brajrajnagar,2019-09-05,17.5,28.45,6.65,6.06,13.26,4.78,101,Moderate
Brajrajnagar,2019-09-06,20.52,30.46,6.16,6.08,40.63,5.22,102,Moderate
Brajrajnagar,2019-09-07,15.34,24.82,8.23,7.3,19.31,4,101,Moderate
Brajrajnagar,2019-09-08,18.58,28.07,14.09,1.14,10.75,4.18,70,Satisfactory
Brajrajnagar,2019-09-09,21.44,35.1,10.22,6.3,21.06,5.46,69,Satisfactory
Brajrajnagar,2019-09-10,16.98,36.49,11.43,8.46,19.29,5.19,102,Moderate
Brajrajnagar,2019-09-11,25.9,40.09,14.16,10.14,21.31,4.52,102,Moderate
Brajrajnagar,2019-09-12,33.44,39.6,10.69,7.05,28.09,5.96,97,Satisfactory
Brajrajnagar,2019-09-13,19.52,33.04,11.98,7.54,28.65,5.74,100,Satisfactory
Brajrajnagar,2019-09-14,27.59,56.59,11.07,9.89,44.38,4.45,102,Moderate
Brajrajnagar,2019-09-15,33.54,79.84,4.44,10.8,24.75,4.74,101,Moderate
Brajrajnagar,2019-09-16,33.37,77.66,11.01,11.45,19.32,5.01,102,Moderate
Brajrajnagar,2019-09-17,37.4,78.65,8.67,12.03,28.76,3.94,103,Moderate
Brajrajnagar,2019-09-18,32.19,60.92,7.12,15.97,43.87,3.75,102,Moderate
Brajrajnagar,2019-09-19,15.64,40.1,5.24,10.44,23.64,5.29,102,Moderate
Brajrajnagar,2019-09-20,22.3,68.21,10.74,9.9,17.66,4.15,102,Moderate
Brajrajnagar,2019-09-21,34.26,78.19,11.38,12.63,14.62,4.84,104,Moderate
Brajrajnagar,2019-09-22,35.88,83.06,8.73,7.96,34.4,4.26,103,Moderate
Brajrajnagar,2019-09-23,23.5,52.79,9.36,4.6,56.25,5.41,102,Moderate
Brajrajnagar,2019-09-24,13.3,39.83,28.56,0,23.48,34.49,49,Good
Brajrajnagar,2019-09-25,19.4,38.72,4.85,5.71,24.06,4.05,91,Satisfactory
Brajrajnagar,2019-09-26,16.66,33.48,6.28,7.84,35.82,3.75,101,Moderate
Brajrajnagar,2019-09-27,15.27,30.81,5.87,9.85,17.85,3.71,102,Moderate
Brajrajnagar,2019-09-28,14.78,32.14,8.3,6.66,24.25,3.78,103,Moderate
Brajrajnagar,2019-09-29,16.93,27.1,13.28,13.6,42.83,5.1,102,Moderate
Brajrajnagar,2019-09-30,26.05,39.9,8.81,7.52,17.04,4.98,103,Moderate
Brajrajnagar,2019-10-01,32.16,96.99,8.45,10.88,13.64,4.86,104,Moderate
Brajrajnagar,2019-10-02,28.96,66.56,15.17,7.4,39.16,4.96,104,Moderate
Brajrajnagar,2019-10-03,27.41,74.47,10.3,7.09,55.34,5.22,103,Moderate
Brajrajnagar,2019-10-04,51.42,120.96,7.69,10.95,14.18,5.59,98,Satisfactory
Brajrajnagar,2019-10-05,34.76,90.57,8.36,12.4,44.98,5.14,105,Moderate
Brajrajnagar,2019-10-06,30.55,61.86,7.86,9.76,48.7,5.55,104,Moderate
Brajrajnagar,2019-10-07,25.13,46.13,9.91,9.33,25.96,6.29,103,Moderate
Brajrajnagar,2019-10-08,25.41,45.92,8.59,6.44,32.57,4.26,103,Moderate
Brajrajnagar,2019-10-09,55,76.23,11.6,19.13,41.56,5.22,103,Moderate
Brajrajnagar,2019-10-10,26.48,63.49,28.56,0,23.48,34.49,78,Satisfactory
Brajrajnagar,2019-10-11,32.77,72.72,11.04,4.46,35.05,6.51,90,Satisfactory
Brajrajnagar,2019-10-12,28.89,57.42,10.42,9.17,34.73,4.42,104,Moderate
Brajrajnagar,2019-10-13,30.73,71.59,6.99,10.86,16.16,5.29,103,Moderate
Brajrajnagar,2019-10-14,39.96,86.42,6.33,8.98,38.89,6.63,103,Moderate
Brajrajnagar,2019-10-15,61.88,127.82,14.13,7.53,25.72,5.49,106,Moderate
Brajrajnagar,2019-10-16,53.11,115.38,6.34,11.96,12.14,6.24,116,Moderate
Brajrajnagar,2019-10-17,54.85,122.37,8.46,12.45,64.1,4.7,110,Moderate
Brajrajnagar,2019-10-18,32.62,65.15,9.1,11.34,28.3,4.62,106,Moderate
Brajrajnagar,2019-10-19,35.99,73.18,12.77,12.7,24.03,4.4,104,Moderate
Brajrajnagar,2019-10-20,41.21,79.3,6.08,11.98,18.82,3.94,104,Moderate
Brajrajnagar,2019-10-21,20.53,37.45,9.73,9.76,36.91,4.78,104,Moderate
Brajrajnagar,2019-10-22,31.58,74.28,8.53,15.98,78.49,4.27,105,Moderate
Brajrajnagar,2019-10-23,32.15,60.91,11.54,13.11,44.52,4.23,105,Moderate
Brajrajnagar,2019-10-24,24.43,38.28,8.4,6.55,58.88,4.64,104,Moderate
Brajrajnagar,2019-10-25,23.14,30.81,7.08,4.99,75.86,4.89,104,Moderate
Brajrajnagar,2019-10-26,34.74,89.89,11.56,13.25,76.68,4.68,104,Moderate
Brajrajnagar,2019-10-27,29.75,60.55,5.35,13.24,86.49,3.75,103,Moderate
Brajrajnagar,2019-10-28,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2019-10-29,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2019-10-30,78.08,118.78,28.56,0,23.48,34.49,166.46,Moderate
Brajrajnagar,2019-10-31,89.91,183.8,12.82,13.86,66.31,6.66,166.46,Moderate
Brajrajnagar,2019-11-01,84.24,175.43,10.87,19.33,92.17,4.24,179,Moderate
Brajrajnagar,2019-11-02,77.18,166.58,13.3,24.41,53.26,4.53,188,Moderate
Brajrajnagar,2019-11-03,83.03,175.1,6.59,14.74,16.78,5.57,146,Moderate
Brajrajnagar,2019-11-04,107.54,231.42,11.95,7.25,19.89,3.26,236,Poor
Brajrajnagar,2019-11-05,89.4,189.29,8.22,9.23,73.66,9.5,222,Poor
Brajrajnagar,2019-11-06,83.14,181.43,8.78,13.81,72.47,5.73,200,Moderate
Brajrajnagar,2019-11-07,81.1,177.97,14.19,22.13,63.28,5.33,174,Moderate
Brajrajnagar,2019-11-08,62.63,141.47,12.46,21.19,66.83,6.55,141,Moderate
Brajrajnagar,2019-11-09,38.64,109.84,11.79,21.22,95.05,5.57,122,Moderate
Brajrajnagar,2019-11-10,43.3,95.82,3.84,7.34,49.2,5.48,99,Satisfactory
Brajrajnagar,2019-11-11,42.37,109.49,18.7,19.25,58.82,8.78,102,Moderate
Brajrajnagar,2019-11-12,60.96,144.97,11.75,22.71,95.68,5.66,115,Moderate
Brajrajnagar,2019-11-13,57.49,133.85,13.4,26.17,78.69,8.23,126,Moderate
Brajrajnagar,2019-11-14,57.19,135.99,16.54,28.46,70.67,10.83,123,Moderate
Brajrajnagar,2019-11-15,58.09,130.12,20.33,30.93,44.48,13.46,125,Moderate
Brajrajnagar,2019-11-16,51.52,115.04,15.26,27.08,83.14,6.49,113,Moderate
Brajrajnagar,2019-11-17,79.1,162.45,13.89,18.16,53.02,9.05,126,Moderate
Brajrajnagar,2019-11-18,76.72,171.91,18.41,16.67,48.33,5.87,184,Moderate
Brajrajnagar,2019-11-19,50.88,132.67,13.95,23.82,46.11,7.45,133,Moderate
Brajrajnagar,2019-11-20,57.47,136.14,11.63,19.06,31.81,4.79,120,Moderate
Brajrajnagar,2019-11-21,69.64,148.15,10.03,18.76,29.51,4.75,131,Moderate
Brajrajnagar,2019-11-22,88.71,182.05,12.97,19.85,25.03,5,152,Moderate
Brajrajnagar,2019-11-23,86.71,175.56,9.92,22.56,51.87,5.92,211,Poor
Brajrajnagar,2019-11-24,66.14,118.67,6.85,17.41,60.72,5.16,156,Moderate
Brajrajnagar,2019-11-25,98.46,195.77,13.04,19.47,51.85,6.9,166.46,Moderate
Brajrajnagar,2019-11-26,88.94,193.69,9.81,20.74,88,5.02,180,Moderate
Brajrajnagar,2019-11-27,47.74,158.7,11.19,23.64,76.09,5.95,185,Moderate
Brajrajnagar,2019-11-28,129.09,226.22,12.03,23.66,51.44,7.43,166.46,Moderate
Brajrajnagar,2019-11-29,102.32,194.1,12.24,15.47,23.22,3.7,223,Poor
Brajrajnagar,2019-11-30,78.96,159.2,28.56,0,23.48,34.49,201,Poor
Brajrajnagar,2019-12-01,70.08,136.96,28.56,0,23.48,34.49,147,Moderate
Brajrajnagar,2019-12-02,63.24,136.41,14.98,15.21,102.21,5.09,126,Moderate
Brajrajnagar,2019-12-03,75.53,166.11,13.2,26.21,88.16,4.67,129,Moderate
Brajrajnagar,2019-12-04,64.22,129.06,14.92,25.29,74.24,5.21,155,Moderate
Brajrajnagar,2019-12-05,54.83,120.83,15.09,29.92,36.29,8.04,111,Moderate
Brajrajnagar,2019-12-06,62.64,137.13,22.34,29.82,57.61,6.07,120,Moderate
Brajrajnagar,2019-12-07,64.84,137.89,19.15,32.09,52.69,7.32,128,Moderate
Brajrajnagar,2019-12-08,68.89,138.53,9.13,15.28,34.63,3.58,128,Moderate
Brajrajnagar,2019-12-09,75.5,156.39,25.04,17.9,82.98,10.06,140,Moderate
Brajrajnagar,2019-12-10,82.35,173.7,21.61,40.7,61.29,5.07,151,Moderate
Brajrajnagar,2019-12-11,118.77,233.8,17.7,44.04,76.34,5.92,220,Poor
Brajrajnagar,2019-12-12,91.52,176.71,13.86,40.61,51.93,6.67,290,Poor
Brajrajnagar,2019-12-13,65.57,137.46,15.87,39.15,79.46,6.49,157,Moderate
Brajrajnagar,2019-12-14,61.59,126.98,15.01,24.78,44.01,8.49,118,Moderate
Brajrajnagar,2019-12-15,50.72,96.88,28.56,0,23.48,34.49,118,Moderate
Brajrajnagar,2019-12-16,37.19,73.79,28.56,0,23.48,34.49,73,Satisfactory
Brajrajnagar,2019-12-17,66.14,121.66,16.74,18.95,60.35,11.41,98,Satisfactory
Brajrajnagar,2019-12-18,43.22,88.08,22.37,27.57,55.66,7.36,109,Moderate
Brajrajnagar,2019-12-19,38.79,87.3,17.32,26.71,55.18,5.87,88,Satisfactory
Brajrajnagar,2019-12-20,62.63,130.65,23.22,23.27,81.84,37.97,98,Satisfactory
Brajrajnagar,2019-12-21,64.93,140.68,17.85,36.32,82.58,28.69,126,Moderate
Brajrajnagar,2019-12-22,55.2,118.5,23.61,35.4,57.47,35.47,125,Moderate
Brajrajnagar,2019-12-23,48.17,104.52,20.22,33.66,63.05,26.37,108,Moderate
Brajrajnagar,2019-12-24,90.37,184.5,20.31,42.7,57.85,24.75,123,Moderate
Brajrajnagar,2019-12-25,109.25,194.3,14.67,41.4,91.85,28.41,257,Poor
Brajrajnagar,2019-12-26,99.98,162.31,13.52,37.05,68.74,16.64,255,Poor
Brajrajnagar,2019-12-27,64.98,105.72,11.35,26.24,62.38,32.82,199,Moderate
Brajrajnagar,2019-12-28,39.99,83.28,23.88,31.31,66.72,35.13,91,Satisfactory
Brajrajnagar,2019-12-29,82.67,157.49,26.01,43.18,58.43,25.93,111,Moderate
Brajrajnagar,2019-12-30,66.67,133.61,21.09,38.42,37.18,27.86,171,Moderate
Brajrajnagar,2019-12-31,63.03,129.29,24.51,35.47,60.47,33.37,118,Moderate
Brajrajnagar,2020-01-01,42.75,81.36,18.45,27.64,54.21,40.09,114,Moderate
Brajrajnagar,2020-01-02,28.9,48.32,13.58,21.25,42.02,36.6,69,Satisfactory
Brajrajnagar,2020-01-03,34.82,51.35,15.66,23.74,43.59,30.32,70,Satisfactory
Brajrajnagar,2020-01-04,58.33,97.03,12.74,31.73,68.52,20.75,77,Satisfactory
Brajrajnagar,2020-01-05,67.62,129.98,9.65,41.22,67.9,25.55,128,Moderate
Brajrajnagar,2020-01-06,49.74,108.41,15.99,34.79,70.72,26.9,108,Moderate
Brajrajnagar,2020-01-07,68.28,140.98,21.59,43.48,59.3,23.88,115,Moderate
Brajrajnagar,2020-01-08,69.26,116.9,16.87,35.38,54.19,28.24,146,Moderate
Brajrajnagar,2020-01-09,76.66,108.79,10.8,29.92,40.28,24.27,112,Moderate
Brajrajnagar,2020-01-10,56.23,91.1,15.1,26.53,42.93,17.32,166,Moderate
Brajrajnagar,2020-01-11,67.45,118.13,17.58,31.41,40.89,33.43,166.46,Moderate
Brajrajnagar,2020-01-12,67.45,118.13,19.02,36.85,42.34,30.9,166.46,Moderate
Brajrajnagar,2020-01-13,67.45,118.13,19.98,45.99,63.24,25.16,166.46,Moderate
Brajrajnagar,2020-01-14,125.88,263.62,23.2,43.61,77.03,38.55,166.46,Moderate
Brajrajnagar,2020-01-15,115.69,209.26,26.74,45.4,106.47,26.83,296,Poor
Brajrajnagar,2020-01-16,108.99,195.21,20.64,38.24,85.38,35.7,285,Poor
Brajrajnagar,2020-01-17,101.29,189.61,25.34,43.24,73.69,28.69,250,Poor
Brajrajnagar,2020-01-18,83.82,184.33,15.4,36.36,62.42,27.36,188,Moderate
Brajrajnagar,2020-01-19,89.78,154.57,17,39.18,82.41,27.66,206,Poor
Brajrajnagar,2020-01-20,69.42,125.86,22.11,27.38,89.04,37.69,160,Moderate
Brajrajnagar,2020-01-21,83.39,158.93,31.01,37.68,82.8,24.53,146,Moderate
Brajrajnagar,2020-01-22,104.47,184.67,19.5,38.53,91.79,26.39,210,Poor
Brajrajnagar,2020-01-23,91.23,160.68,14.01,37.63,83.71,26.95,259,Poor
Brajrajnagar,2020-01-24,68.34,133.71,17.51,22.37,83.67,29.78,160,Moderate
Brajrajnagar,2020-01-25,61.65,134.25,28.56,0,23.48,34.49,116,Moderate
Brajrajnagar,2020-01-26,60.24,126.56,28.56,0,23.48,34.49,138,Moderate
Brajrajnagar,2020-01-27,70.6,145.59,22.61,17.64,43.44,41.49,112,Moderate
Brajrajnagar,2020-01-28,74.93,153.51,21.22,38.89,47.77,27.18,139,Moderate
Brajrajnagar,2020-01-29,78.91,143.98,13.72,36.33,42.98,26.71,189,Moderate
Brajrajnagar,2020-01-30,59.9,127.63,12.47,28.37,47.55,31.09,137,Moderate
Brajrajnagar,2020-01-31,55.53,114.45,21.69,23.91,43.41,34.77,103,Moderate
Brajrajnagar,2020-02-01,54.18,127.55,16.45,26.96,46.7,34.02,116,Moderate
Brajrajnagar,2020-02-02,52.62,99.77,20.67,21.78,62.71,43.07,119,Moderate
Brajrajnagar,2020-02-03,109.14,242.49,27.47,36.02,91.11,31.21,166.46,Moderate
Brajrajnagar,2020-02-04,69.43,139.05,24.04,30.81,54.56,19.51,191,Moderate
Brajrajnagar,2020-02-05,65.97,117.63,17.13,21.63,65.64,24.26,118,Moderate
Brajrajnagar,2020-02-06,71.77,144.14,12.53,30.85,70.44,18.56,127,Moderate
Brajrajnagar,2020-02-07,52.91,106.4,15.17,23.33,58.31,23.6,126,Moderate
Brajrajnagar,2020-02-08,44.57,96.57,17.31,17.07,50.78,27.01,97,Satisfactory
Brajrajnagar,2020-02-09,57.83,126.56,16.09,22.88,34.57,42.22,98,Satisfactory
Brajrajnagar,2020-02-10,64.57,148.99,19.61,30.05,53.95,36.5,129,Moderate
Brajrajnagar,2020-02-11,84.2,187.19,19.31,35.49,84.27,40.03,155,Moderate
Brajrajnagar,2020-02-12,79.59,173.45,28.99,34.85,78.86,35.88,174,Moderate
Brajrajnagar,2020-02-13,78.7,184.84,27.35,40.68,52.49,32.06,177,Moderate
Brajrajnagar,2020-02-14,81.63,194.14,19.21,39.88,68.98,29.38,157,Moderate
Brajrajnagar,2020-02-15,69.93,153.82,26.35,32.78,72.85,35.56,162,Moderate
Brajrajnagar,2020-02-16,53.86,117.98,22.37,24.22,56.52,40.05,118,Moderate
Brajrajnagar,2020-02-17,62.05,144.59,23.73,27.39,72.84,34.47,119,Moderate
Brajrajnagar,2020-02-18,66.86,156.78,22.93,37.21,117.44,35.68,136,Moderate
Brajrajnagar,2020-02-19,79.45,184.8,28.87,42.25,80.09,29,141,Moderate
Brajrajnagar,2020-02-20,82.41,185.18,23.77,38.65,95.52,30.76,172,Moderate
Brajrajnagar,2020-02-21,70.64,152.08,20.87,33.35,50.76,34.49,168,Moderate
Brajrajnagar,2020-02-22,91.15,180.05,23.05,32.29,95.81,37.78,140,Moderate
Brajrajnagar,2020-02-23,76.21,163.07,21.41,27.06,71.07,43.29,233,Poor
Brajrajnagar,2020-02-24,66.04,186.21,16.9,18.96,78.53,28.73,166.46,Moderate
Brajrajnagar,2020-02-25,33.53,45.85,14.46,15.45,85.95,33.81,82,Satisfactory
Brajrajnagar,2020-02-26,50.29,70.42,15.66,18.65,91.61,31.36,67,Satisfactory
Brajrajnagar,2020-02-27,55.53,91.46,19.35,18.99,75.76,37.23,108,Moderate
Brajrajnagar,2020-02-28,67.21,113.28,18.13,13.25,77.43,12.79,94,Satisfactory
Brajrajnagar,2020-02-29,84.52,144.52,28.56,0,23.48,34.49,158,Moderate
Brajrajnagar,2020-03-01,94.73,128.97,28.56,0,23.48,34.49,202,Poor
Brajrajnagar,2020-03-02,101.48,143.48,28.56,0,23.48,34.49,229,Poor
Brajrajnagar,2020-03-03,74.94,100.99,20.74,7.82,78.26,52.39,199,Moderate
Brajrajnagar,2020-03-04,67.45,53.24,18,18.45,99.3,45.15,83,Satisfactory
Brajrajnagar,2020-03-05,67.45,32.15,17.88,20.37,98.3,32.64,60,Satisfactory
Brajrajnagar,2020-03-06,67.45,35.92,17.94,24.29,69.7,26.53,46,Good
Brajrajnagar,2020-03-07,67.45,32.85,12.39,14.11,85.27,30.47,51,Satisfactory
Brajrajnagar,2020-03-08,67.45,40.63,8.87,8.99,113.55,23,44,Good
Brajrajnagar,2020-03-09,66.18,39.13,14.48,8.85,111.94,55.49,91,Satisfactory
Brajrajnagar,2020-03-10,25.66,25.78,18.54,21.54,85.45,31.53,66,Satisfactory
Brajrajnagar,2020-03-11,34.62,34.73,14.63,15.66,67.31,36.27,166.46,Moderate
Brajrajnagar,2020-03-12,22.07,22.15,11.37,17.5,102.49,38.33,166.46,Moderate
Brajrajnagar,2020-03-13,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-03-14,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-03-15,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-03-16,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-03-17,80.27,220.65,6.38,22.36,12.86,59.1,166.46,Moderate
Brajrajnagar,2020-03-18,64.95,178.22,3.13,26.47,14.11,51.13,161,Moderate
Brajrajnagar,2020-03-19,57.92,132.86,4.77,29.44,16.6,45.05,141,Moderate
Brajrajnagar,2020-03-20,67.45,118.13,28.56,32.31,23.48,34.49,115,Moderate
Brajrajnagar,2020-03-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-03-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-03-23,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-03-24,92.5,221.48,5.65,19.95,11.34,68.11,166.46,Moderate
Brajrajnagar,2020-03-25,72.91,192.52,4.66,23.33,12.56,50.83,169,Moderate
Brajrajnagar,2020-03-26,66.01,149.11,2.92,20.43,12.7,59.13,145,Moderate
Brajrajnagar,2020-03-27,83.66,202.56,3.5,43.41,13.55,57.24,156,Moderate
Brajrajnagar,2020-03-28,52.6,123.23,28.56,32.31,58.05,64.35,139,Moderate
Brajrajnagar,2020-03-29,52.58,128.05,28.56,32.31,58.31,55.02,128,Moderate
Brajrajnagar,2020-03-30,49.81,118.62,28.56,32.31,58.66,65.48,129,Moderate
Brajrajnagar,2020-03-31,65.44,164.64,28.56,32.31,58.15,60.83,128,Moderate
Brajrajnagar,2020-04-01,59.92,163.12,28.56,32.31,53.85,73.85,148,Moderate
Brajrajnagar,2020-04-02,74.14,202.5,28.56,32.31,56.37,53.76,160,Moderate
Brajrajnagar,2020-04-03,71.91,187.2,28.56,32.31,62.53,63.94,158,Moderate
Brajrajnagar,2020-04-04,64.28,162.17,28.56,32.31,61.98,72.79,164,Moderate
Brajrajnagar,2020-04-05,56.63,106.43,28.56,32.31,60.19,97.06,139,Moderate
Brajrajnagar,2020-04-06,92.54,242.21,28.56,32.31,60.71,46.65,129,Moderate
Brajrajnagar,2020-04-07,81.29,175.78,28.56,0,61.88,59.52,166.46,Moderate
Brajrajnagar,2020-04-08,51.22,93.4,28.56,94.65,66.94,77.56,166.46,Moderate
Brajrajnagar,2020-04-09,101.41,140.84,28.56,227.8,57.4,33.27,166.46,Moderate
Brajrajnagar,2020-04-10,90.45,149.84,28.56,13.82,65.67,59.21,236,Poor
Brajrajnagar,2020-04-11,93.45,197.74,28.56,32.31,58.77,73.03,222,Poor
Brajrajnagar,2020-04-12,86.2,187.5,28.56,0,72.26,38.92,206,Poor
Brajrajnagar,2020-04-13,76.67,198.38,28.56,0,23.48,34.49,176,Moderate
Brajrajnagar,2020-04-14,89.36,218.21,28.56,0,23.48,34.49,174,Moderate
Brajrajnagar,2020-04-15,76.63,183.91,28.56,0,23.48,34.49,201,Poor
Brajrajnagar,2020-04-16,61.41,142.43,28.56,0,23.48,34.49,126,Moderate
Brajrajnagar,2020-04-17,98.12,220.98,28.56,0,23.48,34.49,194,Moderate
Brajrajnagar,2020-04-18,77.66,168.5,28.56,0,23.48,34.49,207,Poor
Brajrajnagar,2020-04-19,55.82,121.54,28.56,0,23.48,34.49,120,Moderate
Brajrajnagar,2020-04-20,84.94,180.11,28.56,0,23.48,34.49,142,Moderate
Brajrajnagar,2020-04-21,33.32,75.64,28.56,0,23.48,34.49,122,Moderate
Brajrajnagar,2020-04-22,27.93,56.84,28.56,0,23.48,34.49,54,Satisfactory
Brajrajnagar,2020-04-23,38.58,83.38,28.56,0,23.48,34.49,78,Satisfactory
Brajrajnagar,2020-04-24,32.86,67.04,28.56,0,23.48,34.49,79,Satisfactory
Brajrajnagar,2020-04-25,42.81,113.41,28.56,0,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-04-26,18,42.35,28.56,0,23.48,34.49,55,Satisfactory
Brajrajnagar,2020-04-27,28.56,73.65,28.56,0,23.48,34.49,50,Good
Brajrajnagar,2020-04-28,36.72,84.46,28.56,0,23.48,34.49,75,Satisfactory
Brajrajnagar,2020-04-29,35.97,73.55,28.56,0,23.48,34.49,91,Satisfactory
Brajrajnagar,2020-04-30,53.76,101.91,28.56,0,23.48,34.49,80,Satisfactory
Brajrajnagar,2020-05-01,59.5,219.38,28.56,0,23.48,34.49,141,Moderate
Brajrajnagar,2020-05-02,67.45,118.13,28.56,32.31,23.48,34.49,158,Moderate
Brajrajnagar,2020-05-03,75.61,139.65,28.56,0,23.48,91.52,188,Moderate
Brajrajnagar,2020-05-04,31.59,106.58,28.56,0,23.48,56.28,138,Moderate
Brajrajnagar,2020-05-05,46.37,91.62,28.56,0,23.48,73.76,114,Moderate
Brajrajnagar,2020-05-06,42.05,87.03,28.56,0,23.48,79.3,133,Moderate
Brajrajnagar,2020-05-07,25.98,66.02,28.56,0,23.48,77.06,103,Moderate
Brajrajnagar,2020-05-08,32.29,74.65,28.56,0,23.48,63.56,93,Satisfactory
Brajrajnagar,2020-05-09,39.19,112.34,28.56,0,23.48,74.48,116,Moderate
Brajrajnagar,2020-05-10,44.57,102.28,28.56,0,23.48,51.06,117,Moderate
Brajrajnagar,2020-05-11,88.68,143.47,32.61,382.84,33.63,43.78,166.46,Moderate
Brajrajnagar,2020-05-12,79.64,125.28,28.56,32.31,54.47,51.27,166.46,Moderate
Brajrajnagar,2020-05-13,73.38,121.42,34.21,302.78,45.43,57.06,166.46,Moderate
Brajrajnagar,2020-05-14,70.23,120.96,28.56,378.24,50.14,85.82,178,Moderate
Brajrajnagar,2020-05-15,50.05,115.09,28.56,32.31,50.03,74.57,131,Moderate
Brajrajnagar,2020-05-16,48.78,128.87,28.56,66.87,50.89,76.56,134,Moderate
Brajrajnagar,2020-05-17,46.31,87.22,28.56,32.31,48.17,50.88,120,Moderate
Brajrajnagar,2020-05-18,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-05-19,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-05-20,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-05-21,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
Brajrajnagar,2020-05-22,67.45,118.13,28.56,32.31,23.48,34.49,166.46,Moderate
